StartTime,EndTime,Title,Annotation,MainCategory,Category2,Category3
00:37:13.967,00:37:13.967,57,,-0.07733421;-0.08272442,0.3962838,57,
00:37:14.036,00:37:14.036,57,,-0.08002181;-0.08314648,0.3973953,57,
00:37:14.078,00:37:14.078,57,,-0.08082522;-0.08317345,0.3974562,57,
00:37:14.141,00:37:14.141,57,,-0.08193818;-0.08331847,0.3969021,57,
00:37:14.207,00:37:14.207,57,,-0.08014381;-0.08229572,0.3953713,57,
00:37:14.266,00:37:14.266,57,,-0.07772874;-0.08187675,0.3933183,57,
00:37:14.334,00:37:14.334,57,,-0.07432763;-0.08187461,0.3909073,57,
00:37:14.404,00:37:14.404,57,,-0.0705758;-0.08215457,0.3873028,57,
00:37:41.512,00:37:41.512,,,,,
00:39:10.103,00:39:10.103,58,,0.0437971;-0.1134398,0.3776749,58,
00:39:10.146,00:39:10.146,58,,0.04370525;-0.1127648,0.3770738,58,
00:39:10.206,00:39:10.206,58,,0.04378962;-0.113016,0.3772604,58,
00:39:10.271,00:39:10.271,58,,0.04369967;-0.1136813,0.3790424,58,
00:39:10.336,00:39:10.336,58,,0.04164637;-0.1120196,0.3785021,58,
00:39:10.379,00:39:10.379,58,,0.04110723;-0.1117014,0.3788281,58,
00:39:10.436,00:39:10.436,58,,0.04213464;-0.1117469,0.3788599,58,
00:39:10.477,00:39:10.477,58,,0.04261278;-0.1104923,0.3775593,58,
00:39:10.540,00:39:10.540,58,,0.04339464;-0.112109,0.3775555,58,
00:39:10.582,00:39:10.582,58,,0.04326585;-0.1136912,0.3782248,58,
00:39:10.636,00:39:10.636,58,,0.04141408;-0.115475,0.3785562,58,
00:39:10.703,00:39:10.703,58,,0.04011171;-0.1160798,0.378036,58,
00:39:10.768,00:39:10.768,58,,0.03993951;-0.1143569,0.3764312,58,
00:39:10.835,00:39:10.835,58,,0.04181493;-0.1140337,0.3764808,58,
00:39:10.877,00:39:10.877,58,,0.04223172;-0.1134485,0.3761994,58,
00:39:10.922,00:39:10.922,58,,0.04200767;-0.1138791,0.3765051,58,
00:39:10.972,00:39:10.972,58,,0.03795034;-0.1144688,0.37776,58,
00:39:11.013,00:39:11.013,58,,0.03754101;-0.1137781,0.3767854,58,
00:39:11.068,00:39:11.068,58,,0.04279019;-0.1128049,0.3733548,58,
00:39:11.112,00:39:11.112,58,,0.04414705;-0.1125858,0.3718923,58,
00:39:11.168,00:39:11.168,58,,0.0445234;-0.1145578,0.3713115,58,
00:39:13.768,00:39:13.768,59,,-0.0492273;-0.07208055,0.4074211,59,
00:39:13.838,00:39:13.838,59,,-0.04990302;-0.07091209,0.4069128,59,
00:39:13.898,00:39:13.898,59,,-0.05000586;-0.07053497,0.4066194,59,
00:39:14.198,00:39:14.198,59,,-0.04771763;-0.0703226,0.4056761,59,
00:39:14.198,00:39:14.198,59,,-0.0464238;-0.0721136,0.4071906,59,
00:39:14.198,00:39:14.198,59,,-0.04981325;-0.07141432,0.4064801,59,
00:39:14.199,00:39:14.199,59,,-0.05366955;-0.07110184,0.4067772,59,
00:39:14.203,00:39:14.203,59,,-0.05178626;-0.06947422,0.4047074,59,
00:39:14.244,00:39:14.244,59,,-0.04913876;-0.06981829,0.4053572,59,
00:39:14.303,00:39:14.303,59,,-0.0492667;-0.07104105,0.4071468,59,
00:39:14.346,00:39:14.346,59,,-0.05146019;-0.07186586,0.4076961,59,
00:39:14.403,00:39:14.403,59,,-0.05348473;-0.07491758,0.4074183,59,
00:39:14.468,00:39:14.468,59,,-0.05180321;-0.07782021,0.4059347,59,
00:39:14.512,00:39:14.512,59,,-0.05343334;-0.07857728,0.4047401,59,
00:39:14.566,00:39:14.566,59,,-0.0593783;-0.0792852,0.4019848,59,
00:39:14.608,00:39:14.608,59,,-0.06159189;-0.08030301,0.4004973,59,
00:39:57.082,00:39:57.082,,,,,
00:40:00.105,00:40:00.105,,,,,
00:44:14.005,00:44:14.005,60,,-0.006352127;-0.1029,0.3919014,60,
00:44:14.070,00:44:14.070,60,,-0.005664445;-0.1020436,0.3907869,60,
00:44:14.137,00:44:14.137,60,,-0.005061142;-0.1029651,0.3914929,60,
00:44:14.205,00:44:14.205,60,,-0.005891524;-0.1022353,0.3912656,60,
00:44:14.243,00:44:14.243,60,,-0.005953729;-0.1024512,0.3917667,60,
00:44:14.304,00:44:14.304,60,,-0.00802207;-0.1021371,0.3925846,60,
00:44:14.345,00:44:14.345,60,,-0.009071723;-0.1021431,0.3928107,60,
00:44:14.406,00:44:14.406,60,,-0.00782299;-0.1024888,0.3928196,60,
00:44:14.470,00:44:14.470,60,,-0.004226312;-0.1056462,0.3939278,60,
00:44:14.512,00:44:14.512,60,,-0.002617791;-0.10622,0.3939359,60,
00:44:14.568,00:44:14.568,60,,0.001844943;-0.1104285,0.3959391,60,
00:44:14.611,00:44:14.611,60,,0.002275534;-0.1107259,0.3963933,60,
00:44:14.669,00:44:14.669,60,,0.000912495;-0.1093733,0.3956467,60,
00:44:14.710,00:44:14.710,60,,-0.0008723289;-0.107879,0.3947845,60,
00:44:14.770,00:44:14.770,60,,-0.005362868;-0.1050245,0.3942191,60,
00:44:14.813,00:44:14.813,60,,-0.008081511;-0.103368,0.3947541,60,
00:44:14.870,00:44:14.870,60,,-0.009586327;-0.1018243,0.3946091,60,
00:44:14.937,00:44:14.937,60,,-0.006084897;-0.1043605,0.3954249,60,
00:44:14.977,00:44:14.977,60,,-0.00369963;-0.1044878,0.395026,60,
00:44:15.038,00:44:15.038,60,,0.001223199;-0.109268,0.3961157,60,
00:44:15.103,00:44:15.103,60,,0.001954935;-0.1086903,0.3949362,60,
00:44:15.171,00:44:15.171,60,,-0.001346029;-0.1064661,0.3939645,60,
00:44:15.212,00:44:15.212,60,,-0.003658153;-0.1040743,0.393326,60,
00:44:15.270,00:44:15.270,60,,-0.00865411;-0.100754,0.3921151,60,
00:44:15.310,00:44:15.310,60,,-0.008908689;-0.1013493,0.3926738,60,
00:44:15.370,00:44:15.370,60,,-0.005287148;-0.104866,0.3944905,60,
00:44:15.412,00:44:15.412,60,,-0.003108069;-0.1055027,0.3949573,60,
00:44:15.454,00:44:15.454,60,,-0.0009527355;-0.1083902,0.3966348,60,
00:44:15.496,00:44:15.496,60,,0.0005042404;-0.1093779,0.3964851,60,
00:44:15.541,00:44:15.541,60,,0.0005310476;-0.1092897,0.3955974,60,
00:44:15.603,00:44:15.603,60,,-0.002034292;-0.1070916,0.3926396,60,
00:44:15.651,00:44:15.651,60,,-0.003038101;-0.1059525,0.3913351,60,
00:45:34.054,00:45:34.054,,,,,
01:01:15.525,01:01:15.525,61,,-0.1050694;0.119165,0.3644986,61,
01:01:15.569,01:01:15.569,61,,-0.1049827;0.1189533,0.365219,61,
01:01:15.615,01:01:15.615,61,,-0.1050108;0.1187039,0.3654901,61,
01:01:15.653,01:01:15.653,61,,-0.1050196;0.1183907,0.3655367,61,
01:01:15.702,01:01:15.702,61,,-0.1050362;0.1185252,0.36566,61,
01:01:15.702,01:01:15.702,61,,-0.1049862;0.1186882,0.3658389,61,
01:01:15.740,01:01:15.740,61,,-0.1050313;0.11888,0.3661719,61,
01:01:15.783,01:01:15.783,61,,-0.1050498;0.1188436,0.3661363,61,
01:01:15.827,01:01:15.827,61,,-0.1049862;0.1188505,0.3660087,61,
01:01:15.870,01:01:15.870,61,,-0.1051349;0.1187732,0.3658417,61,
01:01:15.871,01:01:15.871,61,,-0.1052463;0.1185794,0.365336,61,
01:01:15.910,01:01:15.910,61,,-0.1050873;0.118662,0.3649831,61,
01:01:15.967,01:01:15.967,61,,-0.1360293;0.1101163,0.3537615,61,
01:01:16.003,01:01:16.003,61,,-0.1383297;0.1084218,0.3526381,61,
01:01:16.003,01:01:16.003,61,,-0.1384007;0.1063201,0.3526795,61,
01:01:16.041,01:01:16.041,61,,-0.1404493;0.1040569,0.350825,61,
01:01:16.088,01:01:16.088,61,,-0.1416842;0.1011962,0.3500296,61,
01:01:16.125,01:01:16.125,61,,-0.1424232;0.09932792,0.348823,61,
01:01:16.165,01:01:16.165,61,,-0.1424128;0.09727457,0.3482992,61,
01:01:16.166,01:01:16.166,61,,-0.1419744;0.09583911,0.348336,61,
01:01:16.215,01:01:16.215,61,,-0.1404743;0.09321728,0.3484824,61,
01:01:16.250,01:01:16.250,61,,-0.1387792;0.09108183,0.3487666,61,
01:01:16.291,01:01:16.291,61,,-0.1370789;0.08900514,0.3493374,61,
01:01:16.291,01:01:16.291,61,,-0.1351345;0.08735666,0.349746,61,
01:01:16.332,01:01:16.332,61,,-0.1317136;0.0861676,0.3506956,61,
01:01:16.377,01:01:16.377,61,,-0.1285482;0.08574393,0.3513691,61,
01:01:16.418,01:01:16.418,61,,-0.1227883;0.08518431,0.3533106,61,
01:01:16.461,01:01:16.461,61,,-0.1183774;0.08551502,0.3549584,61,
01:01:16.461,01:01:16.461,61,,-0.1140547;0.08634931,0.3561777,61,
01:01:16.504,01:01:16.504,61,,-0.1094715;0.08754092,0.3575077,61,
01:01:16.547,01:01:16.547,61,,-0.1059451;0.08965525,0.3582036,61,
01:01:16.588,01:01:16.588,61,,-0.1026587;0.09259787,0.3583748,61,
01:01:16.636,01:01:16.636,61,,-0.0987342;0.09576392,0.3590332,61,
01:01:16.636,01:01:16.636,61,,-0.0958194;0.09819824,0.3603806,61,
01:01:16.671,01:01:16.671,61,,-0.09589083;0.1016404,0.3603351,61,
01:01:16.711,01:01:16.711,61,,-0.09520943;0.104383,0.3601124,61,
01:01:16.756,01:01:16.756,61,,-0.09509683;0.1072884,0.3600081,61,
01:01:16.797,01:01:16.797,61,,-0.09460757;0.1085128,0.3601702,61,
01:01:16.797,01:01:16.797,61,,-0.09735205;0.1120887,0.3587582,61,
01:01:16.839,01:01:16.839,61,,-0.09869126;0.1136943,0.3584074,61,
01:01:16.888,01:01:16.888,61,,-0.1030604;0.1155456,0.3559847,61,
01:01:16.922,01:01:16.922,61,,-0.1069652;0.1165589,0.3542723,61,
01:01:16.970,01:01:16.970,61,,-0.1078903;0.1162227,0.3541555,61,
01:01:16.970,01:01:16.970,61,,-0.1120075;0.1164195,0.3523142,61,
01:01:17.014,01:01:17.014,61,,-0.1165171;0.11685,0.3498427,61,
01:01:17.071,01:01:17.071,61,,-0.1213477;0.1136724,0.3481708,61,
01:01:17.106,01:01:17.106,61,,-0.1244724;0.1118696,0.3472081,61,
01:01:17.144,01:01:17.144,61,,-0.1274008;0.1095996,0.3462926,61,
01:01:17.189,01:01:17.189,61,,-0.129699;0.1069268,0.3452441,61,
01:01:17.229,01:01:17.229,61,,-0.1315521;0.1040508,0.3448913,61,
01:01:17.229,01:01:17.229,61,,-0.1319299;0.1021407,0.3443851,61,
01:01:17.267,01:01:17.267,61,,-0.1317543;0.1000783,0.3439737,61,
01:01:17.323,01:01:17.323,61,,-0.1306276;0.0988884,0.343176,61,
01:01:17.351,01:01:17.351,61,,-0.1283759;0.09886515,0.3414496,61,
01:01:34.339,01:01:34.339,,,,,
01:02:32.502,01:02:32.502,62,,-0.1056406;0.1208909,0.3685437,62,
01:02:32.567,01:02:32.567,62,,-0.1077417;0.1209904,0.3680387,62,
01:02:32.610,01:02:32.610,62,,-0.1089301;0.1211041,0.3673305,62,
01:02:32.668,01:02:32.668,62,,-0.1117545;0.1208301,0.3661125,62,
01:02:32.713,01:02:32.713,62,,-0.1134085;0.120434,0.3655274,62,
01:02:32.751,01:02:32.751,62,,-0.1154034;0.1199381,0.3648435,62,
01:02:32.809,01:02:32.809,62,,-0.1195576;0.1187069,0.3633203,62,
01:02:32.848,01:02:32.848,62,,-0.1218016;0.1177438,0.3623282,62,
01:02:32.896,01:02:32.896,62,,-0.1236712;0.1168114,0.361632,62,
01:02:32.940,01:02:32.940,62,,-0.1288409;0.1132576,0.3593757,62,
01:02:32.977,01:02:32.977,62,,-0.1307139;0.1111054,0.3590413,62,
01:02:33.020,01:02:33.020,62,,-0.1323623;0.1090348,0.3585842,62,
01:02:33.077,01:02:33.077,62,,-0.1347981;0.1038943,0.3579184,62,
01:02:33.115,01:02:33.115,62,,-0.1355916;0.1009856,0.357995,62,
01:02:33.158,01:02:33.158,62,,-0.1355596;0.09824711,0.3585111,62,
01:02:33.201,01:02:33.201,62,,-0.1351079;0.09251666,0.3596703,62,
01:02:33.254,01:02:33.254,62,,-0.1338117;0.08995897,0.3608418,62,
01:02:33.287,01:02:33.287,62,,-0.1322079;0.08740947,0.3618327,62,
01:02:33.334,01:02:33.334,62,,-0.1302939;0.08541498,0.3632899,62,
01:02:33.392,01:02:33.392,62,,-0.1278723;0.08359,0.3641476,62,
01:02:33.392,01:02:33.392,62,,-0.1250967;0.08197612,0.3656318,62,
01:02:33.435,01:02:33.435,62,,-0.1184833;0.07972965,0.3681867,62,
01:02:33.476,01:02:33.476,62,,-0.1146742;0.07965162,0.3695119,62,
01:02:33.519,01:02:33.519,62,,-0.1107346;0.07973003,0.3710945,62,
01:02:33.564,01:02:33.564,62,,-0.1066444;0.08032942,0.3722433,62,
01:02:33.603,01:02:33.603,62,,-0.1028454;0.08131149,0.3732392,62,
01:02:33.653,01:02:33.653,62,,-0.09920083;0.08261532,0.3745952,62,
01:02:33.690,01:02:33.690,62,,-0.09242611;0.0860965,0.3765241,62,
01:02:33.735,01:02:33.735,62,,-0.08907483;0.08923513,0.3770503,62,
01:02:34.037,01:02:34.037,62,,-0.08646107;0.09209517,0.3773532,62,
01:02:34.037,01:02:34.037,62,,-0.08277436;0.09812453,0.376313,62,
01:02:34.037,01:02:34.037,62,,-0.08147889;0.1017421,0.3756257,62,
01:02:34.037,01:02:34.037,62,,-0.08096272;0.1051376,0.3740233,62,
01:02:34.037,01:02:34.037,62,,-0.08047709;0.1091471,0.372847,62,
01:02:34.037,01:02:34.037,62,,-0.08135293;0.1121353,0.3714168,62,
01:02:34.038,01:02:34.038,62,,-0.08317644;0.1176668,0.3676548,62,
01:02:34.038,01:02:34.038,62,,-0.08443207;0.1202374,0.3660986,62,
01:02:34.104,01:02:34.104,62,,-0.08801716;0.1237189,0.3636512,62,
01:02:34.148,01:02:34.148,62,,-0.0898001;0.124947,0.3623161,62,
01:02:34.192,01:02:34.192,62,,-0.09214041;0.1260983,0.3611131,62,
01:02:34.238,01:02:34.238,62,,-0.09671283;0.127351,0.3588164,62,
01:02:34.279,01:02:34.279,62,,-0.09892344;0.1277403,0.3581521,62,
01:02:34.321,01:02:34.321,62,,-0.101183;0.1277093,0.3573821,62,
01:02:34.380,01:02:34.380,62,,-0.106019;0.1264384,0.3556406,62,
01:02:34.411,01:02:34.411,62,,-0.1081589;0.1257412,0.3545004,62,
01:02:34.472,01:02:34.472,62,,-0.1135824;0.1233945,0.3524796,62,
01:02:34.511,01:02:34.511,62,,-0.1163098;0.1218626,0.3518389,62,
01:02:34.555,01:02:34.555,62,,-0.1193383;0.120135,0.3508547,62,
01:02:34.597,01:02:34.597,62,,-0.1230148;0.1175751,0.3498114,62,
01:02:34.656,01:02:34.656,62,,-0.1262901;0.1151441,0.3490511,62,
01:02:34.656,01:02:34.656,62,,-0.129355;0.112162,0.3485345,62,
01:02:34.684,01:02:34.684,62,,-0.1322323;0.1096258,0.3483421,62,
01:02:34.727,01:02:34.727,62,,-0.1346202;0.10674,0.3486145,62,
01:02:34.771,01:02:34.771,62,,-0.1367581;0.1038632,0.3492256,62,
01:02:34.771,01:02:34.771,62,,-0.1382323;0.1007949,0.3498802,62,
01:02:34.815,01:02:34.815,62,,-0.1393026;0.09773031,0.3506088,62,
01:02:34.852,01:02:34.852,62,,-0.1396196;0.09494603,0.3516388,62,
01:02:34.905,01:02:34.905,62,,-0.1392838;0.09204784,0.3526073,62,
01:02:34.939,01:02:34.939,62,,-0.1377956;0.08898735,0.353674,62,
01:02:34.939,01:02:34.939,62,,-0.135973;0.08658415,0.3550836,62,
01:02:34.989,01:02:34.989,62,,-0.1332008;0.08430007,0.3567384,62,
01:02:35.039,01:02:35.039,62,,-0.125924;0.08052877,0.3605221,62,
01:02:35.088,01:02:35.088,62,,-0.1209196;0.0793227,0.3622754,62,
01:02:35.123,01:02:35.123,62,,-0.116822;0.07895473,0.3636276,62,
01:02:35.163,01:02:35.163,62,,-0.1100012;0.07970566,0.3657141,62,
01:02:35.208,01:02:35.208,62,,-0.104634;0.08114436,0.3666996,62,
01:02:35.208,01:02:35.208,62,,-0.09971621;0.08313477,0.3678479,62,
01:02:35.250,01:02:35.250,62,,-0.09512554;0.08553284,0.3686441,62,
01:02:35.310,01:02:35.310,62,,-0.09099274;0.08857435,0.3690512,62,
01:02:35.334,01:02:35.334,62,,-0.08779003;0.09205347,0.368808,62,
01:02:35.371,01:02:35.371,62,,-0.08570491;0.09551907,0.3673631,62,
01:02:35.372,01:02:35.372,62,,-0.08446305;0.09951305,0.3662011,62,
01:02:35.415,01:02:35.415,62,,-0.08389286;0.103424,0.3645058,62,
01:02:35.456,01:02:35.456,62,,-0.0839564;0.1073208,0.3623162,62,
01:02:35.505,01:02:35.505,62,,-0.08495925;0.1111697,0.360225,62,
01:02:35.542,01:02:35.542,62,,-0.08892109;0.1172679,0.3553865,62,
01:02:35.590,01:02:35.590,62,,-0.09184308;0.1190434,0.3522466,62,
01:02:35.634,01:02:35.634,62,,-0.09428345;0.1205005,0.3498557,62,
01:02:35.684,01:02:35.684,62,,-0.09672679;0.1215383,0.3481039,62,
01:02:35.684,01:02:35.684,62,,-0.0990518;0.1218504,0.3464782,62,
01:02:35.723,01:02:35.723,62,,-0.101296;0.1219155,0.344619,62,
01:02:35.761,01:02:35.761,62,,-0.1037581;0.1210427,0.3424405,62,
01:02:35.808,01:02:35.808,62,,-0.1058436;0.1196713,0.3409571,62,
01:02:35.808,01:02:35.808,62,,-0.1075144;0.1182573,0.3399284,62,
01:02:35.845,01:02:35.845,62,,-0.1087255;0.1165898,0.3394183,62,
01:02:35.894,01:02:35.894,62,,-0.109984;0.1140248,0.3383849,62,
01:02:35.930,01:02:35.930,62,,-0.1109444;0.110766,0.3377602,62,
01:02:43.855,01:02:43.855,63,,-0.1333703;0.130922,0.3529744,63,
01:02:43.924,01:02:43.924,63,,-0.1345457;0.1314576,0.3527906,63,
01:02:43.962,01:02:43.962,63,,-0.1351764;0.1318378,0.3527265,63,
01:02:44.003,01:02:44.003,63,,-0.1356074;0.1314974,0.3530686,63,
01:02:44.055,01:02:44.055,63,,-0.1357234;0.131729,0.353251,63,
01:02:44.087,01:02:44.087,63,,-0.1354103;0.131323,0.3537216,63,
01:02:44.087,01:02:44.087,63,,-0.1348102;0.1304067,0.3541858,63,
01:02:44.140,01:02:44.140,63,,-0.1342821;0.1288522,0.3547096,63,
01:02:44.172,01:02:44.172,63,,-0.1330618;0.1265664,0.3553319,63,
01:02:44.218,01:02:44.218,63,,-0.1313975;0.1241307,0.3560493,63,
01:02:44.256,01:02:44.256,63,,-0.1291636;0.1209496,0.3566854,63,
01:02:44.256,01:02:44.256,63,,-0.1260614;0.1177202,0.3577929,63,
01:02:44.299,01:02:44.299,63,,-0.1225917;0.1140289,0.3579118,63,
01:02:44.339,01:02:44.339,63,,-0.119276;0.1102808,0.3577209,63,
01:02:44.384,01:02:44.384,63,,-0.1156517;0.1060002,0.3575316,63,
01:02:44.430,01:02:44.430,63,,-0.1123544;0.1014478,0.3575763,63,
01:02:44.430,01:02:44.430,63,,-0.108363;0.09689915,0.3583653,63,
01:02:44.470,01:02:44.470,63,,-0.1046539;0.09234726,0.3591451,63,
01:02:44.523,01:02:44.523,63,,-0.1009329;0.08800286,0.3600956,63,
01:02:44.558,01:02:44.558,63,,-0.09759151;0.08430526,0.3611616,63,
01:02:44.558,01:02:44.558,63,,-0.09503859;0.08058047,0.3623624,63,
01:02:44.596,01:02:44.596,63,,-0.09342184;0.07773679,0.3632165,63,
01:02:44.639,01:02:44.639,63,,-0.09239669;0.07653639,0.3633498,63,
01:02:44.689,01:02:44.689,63,,-0.09182993;0.07617125,0.3630839,63,
01:02:44.723,01:02:44.723,63,,-0.09212849;0.07709831,0.3623143,63,
01:02:44.723,01:02:44.723,63,,-0.09298107;0.07838121,0.3599813,63,
01:02:44.775,01:02:44.775,63,,-0.09498581;0.07989687,0.3565765,63,
01:02:44.808,01:02:44.808,63,,-0.09823042;0.08242986,0.3516901,63,
01:02:45.191,01:02:45.191,64,,-0.1546164;0.07586184,0.3404581,64,
01:02:45.229,01:02:45.229,64,,-0.1544035;0.07656473,0.3416566,64,
01:02:45.271,01:02:45.271,64,,-0.1534933;0.07782051,0.342606,64,
01:02:45.315,01:02:45.315,64,,-0.1517039;0.08004525,0.3436344,64,
01:02:45.358,01:02:45.358,64,,-0.1493943;0.08213538,0.3440372,64,
01:02:45.358,01:02:45.358,64,,-0.1445239;0.08634269,0.3445067,64,
01:02:45.407,01:02:45.407,64,,-0.1397857;0.09038478,0.3448046,64,
01:02:45.444,01:02:45.444,64,,-0.1340925;0.09472609,0.3453504,64,
01:02:45.493,01:02:45.493,64,,-0.1274113;0.09961149,0.3457528,64,
01:02:45.493,01:02:45.493,64,,-0.1205613;0.1044531,0.3463485,64,
01:02:45.535,01:02:45.535,64,,-0.1137059;0.108964,0.3474907,64,
01:02:45.575,01:02:45.575,64,,-0.1068836;0.1126867,0.3489972,64,
01:02:45.615,01:02:45.615,64,,-0.1000123;0.1160173,0.3506058,64,
01:02:45.657,01:02:45.657,64,,-0.09354567;0.1190694,0.352081,64,
01:02:45.657,01:02:45.657,64,,-0.08729569;0.1220261,0.3527117,64,
01:02:45.698,01:02:45.698,64,,-0.08117973;0.1255674,0.3533871,64,
01:02:45.743,01:02:45.743,64,,-0.07703987;0.1276585,0.3533712,64,
01:02:45.781,01:02:45.781,64,,-0.07096669;0.1303957,0.353646,64,
01:02:45.782,01:02:45.782,64,,-0.0683291;0.1312276,0.3534715,64,
01:02:45.823,01:02:45.823,64,,-0.0668306;0.1310748,0.3527245,64,
01:02:45.878,01:02:45.878,64,,-0.06749661;0.1299285,0.3522559,64,
01:02:45.910,01:02:45.910,64,,-0.06945845;0.1280342,0.3509502,64,
01:02:45.947,01:02:45.947,64,,-0.07205205;0.1262037,0.3494744,64,
01:02:45.992,01:02:45.992,64,,-0.07510789;0.1241936,0.347695,64,
01:02:45.992,01:02:45.992,64,,-0.07822933;0.1217795,0.3454699,64,
01:03:24.738,01:03:24.738,,,,,
01:04:53.985,01:04:53.985,65,,-0.01946465;0.04613039,0.4210809,65,
01:04:54.023,01:04:54.023,65,,-0.01956798;0.04636839,0.4216689,65,
01:04:54.074,01:04:54.074,65,,-0.01974902;0.04656103,0.4221435,65,
01:04:54.107,01:04:54.107,65,,-0.01984915;0.04671097,0.4222782,65,
01:04:54.150,01:04:54.150,65,,-0.02032031;0.04707459,0.4225323,65,
01:04:54.150,01:04:54.150,65,,-0.02068223;0.0470486,0.4230447,65,
01:04:54.191,01:04:54.191,65,,-0.02100787;0.04705042,0.4233208,65,
01:04:54.191,01:04:54.191,65,,-0.02104883;0.0472973,0.423193,65,
01:04:54.237,01:04:54.237,65,,-0.02179645;0.04713768,0.4238492,65,
01:04:54.237,01:04:54.237,65,,-0.02205102;0.04709893,0.4240097,65,
01:04:54.278,01:04:54.278,65,,-0.0222324;0.04718718,0.4242128,65,
01:04:54.279,01:04:54.279,65,,-0.0223323;0.04732752,0.4247296,65,
01:04:54.324,01:04:54.324,65,,-0.02258808;0.04756016,0.4249899,65,
01:04:54.366,01:04:54.366,65,,-0.02195943;0.0479506,0.4249713,65,
01:04:54.366,01:04:54.366,65,,-0.02142588;0.04821584,0.4253349,65,
01:04:54.405,01:04:54.405,65,,-0.0209791;0.0485085,0.4257689,65,
01:04:54.406,01:04:54.406,65,,-0.02040119;0.04879218,0.4257554,65,
01:04:54.707,01:04:54.707,65,,-0.019328;0.04922569,0.4258368,65,
01:04:54.707,01:04:54.707,65,,-0.0186745;0.04926682,0.4261881,65,
01:04:54.707,01:04:54.707,65,,-0.01757428;0.04972336,0.425874,65,
01:04:54.707,01:04:54.707,65,,-0.01622301;0.05025423,0.4259662,65,
01:04:54.707,01:04:54.707,65,,-0.01549704;0.05055454,0.4258175,65,
01:04:54.707,01:04:54.707,65,,-0.01442819;0.05078495,0.4258336,65,
01:04:54.707,01:04:54.707,65,,-0.01375039;0.05079329,0.4259121,65,
01:04:54.707,01:04:54.707,65,,-0.01236591;0.05112481,0.4259124,65,
01:04:54.707,01:04:54.707,65,,-0.01128433;0.05121365,0.4259249,65,
01:04:54.707,01:04:54.707,65,,-0.009774925;0.05136296,0.4260599,65,
01:04:54.707,01:04:54.707,65,,-0.008713398;0.05147731,0.4261401,65,
01:04:54.707,01:04:54.707,65,,-0.007467039;0.05147135,0.4263673,65,
01:04:54.707,01:04:54.707,65,,-0.006030275;0.05140111,0.4267177,65,
01:04:54.707,01:04:54.707,65,,-0.004595824;0.05130014,0.4270772,65,
01:04:54.721,01:04:54.721,65,,-0.003509102;0.05151591,0.4272085,65,
01:04:54.775,01:04:54.775,65,,-0.002094904;0.05154923,0.4277349,65,
01:04:54.807,01:04:54.807,65,,-0.0005591754;0.05133191,0.4281277,65,
01:04:54.808,01:04:54.808,65,,0.0006554872;0.05118799,0.4285869,65,
01:04:54.850,01:04:54.850,65,,0.002346892;0.05117905,0.4287827,65,
01:04:54.850,01:04:54.850,65,,0.004138639;0.05123308,0.4290481,65,
01:04:54.905,01:04:54.905,65,,0.005367883;0.05148199,0.4289441,65,
01:04:54.905,01:04:54.905,65,,0.00748983;0.05198827,0.4288937,65,
01:04:54.942,01:04:54.942,65,,0.009861115;0.05230072,0.4287008,65,
01:04:54.942,01:04:54.942,65,,0.01149178;0.05260181,0.4284225,65,
01:04:54.978,01:04:54.978,65,,0.01402469;0.05292961,0.4282255,65,
01:04:54.978,01:04:54.978,65,,0.01662924;0.05353752,0.4279495,65,
01:04:55.021,01:04:55.021,65,,0.01852584;0.05374348,0.4277095,65,
01:04:55.021,01:04:55.021,65,,0.02147822;0.05400833,0.4278277,65,
01:04:55.063,01:04:55.063,65,,0.02335318;0.05431113,0.4277372,65,
01:04:55.063,01:04:55.063,65,,0.02651355;0.05469248,0.427442,65,
01:04:55.107,01:04:55.107,65,,0.0301283;0.05494046,0.4274698,65,
01:04:55.107,01:04:55.107,65,,0.0335686;0.05517906,0.4276812,65,
01:04:55.154,01:04:55.154,65,,0.03673706;0.05559999,0.427902,65,
01:04:55.189,01:04:55.189,65,,0.03909493;0.05578837,0.427971,65,
01:04:55.190,01:04:55.190,65,,0.04261331;0.05596322,0.4282057,65,
01:04:55.243,01:04:55.243,65,,0.04599456;0.05592722,0.4287474,65,
01:04:55.243,01:04:55.243,65,,0.04815723;0.05599415,0.4290642,65,
01:04:55.274,01:04:55.274,65,,0.0515518;0.05603528,0.4294247,65,
01:04:55.274,01:04:55.274,65,,0.05462895;0.05600578,0.4296905,65,
01:04:55.319,01:04:55.319,65,,0.05663902;0.05610639,0.4298451,65,
01:04:55.319,01:04:55.319,65,,0.05976623;0.05602217,0.4304506,65,
01:04:55.359,01:04:55.359,65,,0.06296209;0.05600882,0.4314092,65,
01:04:55.359,01:04:55.359,65,,0.065024;0.05612683,0.4316161,65,
01:04:55.409,01:04:55.409,65,,0.06816831;0.05636048,0.4316449,65,
01:04:55.409,01:04:55.409,65,,0.07117876;0.05649734,0.4319458,65,
01:04:55.440,01:04:55.440,65,,0.07325703;0.05660647,0.4320432,65,
01:04:55.440,01:04:55.440,65,,0.07503808;0.05684093,0.4321102,65,
01:04:55.482,01:04:55.482,65,,0.07875074;0.05702838,0.4322464,65,
01:04:55.482,01:04:55.482,65,,0.08063084;0.05692384,0.432133,65,
01:04:55.526,01:04:55.526,65,,0.08314528;0.05723292,0.4319747,65,
