Timestamp;Annotation ID;Width;Color (r,g,b);Point Index;Position (x,y,z);Position` (x,y,z)
637326626430183846;28;0.001999997;0,187,255;87;-0.0758338,-0.3102749,0.6855939;-0.0758338,-0.3102749,0.6855939
637326626430575692;28;0.001999997;0,187,255;88;-0.07503112,-0.3100492,0.6852204;-0.07503112,-0.3100492,0.6852204
637326626430580652;28;0.001999997;0,187,255;89;-0.07474672,-0.3100479,0.6850761;-0.07474672,-0.3100479,0.6850761
637326626431002251;28;0.001999997;0,187,255;90;-0.07378672,-0.3111001,0.6846054;-0.07378672,-0.3111001,0.6846054
637326626431002251;28;0.001999997;0,187,255;91;-0.07288146,-0.3112148,0.6842085;-0.07288146,-0.3112148,0.6842085
637326626431552812;28;0.001999997;0,187,255;92;-0.07271469,-0.3116525,0.6842004;-0.07271469,-0.3116525,0.6842004
637326626431552812;28;0.001999997;0,187,255;93;-0.07240398,-0.3117243,0.6839355;-0.07240398,-0.3117243,0.6839355
637326626431909933;28;0.001999997;0,187,255;94;-0.07230909,-0.3115938,0.6837531;-0.07230909,-0.3115938,0.6837531
637326626431909933;28;0.001999997;0,187,255;95;-0.07211493,-0.3115608,0.6835088;-0.07211493,-0.3115608,0.6835088
637326626432321610;28;0.001999997;0,187,255;96;-0.07207679,-0.3116511,0.6834588;-0.07207679,-0.3116511,0.6834588
637326626432326589;28;0.001999997;0,187,255;97;-0.07229605,-0.3117643,0.683623;-0.07229605,-0.3117643,0.683623
637326626432807689;28;0.001999997;0,187,255;98;-0.07240643,-0.3121744,0.6836767;-0.07240643,-0.3121744,0.6836767
637326626432807689;28;0.001999997;0,187,255;99;-0.07289129,-0.312017,0.6841224;-0.07289129,-0.312017,0.6841224
637326626433234262;28;0.001999997;0,187,255;100;-0.07285549,-0.3118013,0.6842027;-0.07285549,-0.3118013,0.6842027
637326626433239213;28;0.001999997;0,187,255;101;-0.07316019,-0.3117107,0.6843076;-0.07316019,-0.3117107,0.6843076
637326626433685613;28;0.001999997;0,187,255;102;-0.07324827,-0.3117608,0.6843195;-0.07324827,-0.3117608,0.6843195
637326626433685613;28;0.001999997;0,187,255;103;-0.07303663,-0.3115526,0.6841967;-0.07303663,-0.3115526,0.6841967
637326626434196491;28;0.001999997;0,187,255;104;-0.0727301,-0.3113542,0.6841774;-0.0727301,-0.3113542,0.6841774
637326626434201450;28;0.001999997;0,187,255;105;-0.07236166,-0.3112379,0.6839339;-0.07236166,-0.3112379,0.6839339
637326626434583384;28;0.001999997;0,187,255;106;-0.07206216,-0.3106712,0.6837143;-0.07206216,-0.3106712,0.6837143
637326626434583384;28;0.001999997;0,187,255;107;-0.07197218,-0.310064,0.6837434;-0.07197218,-0.310064,0.6837434
637326626435446419;28;0.001999997;0,187,255;108;-0.07092141,-0.3094331,0.6835538;-0.07092141,-0.3094331,0.6835538
637326626435446419;28;0.001999997;0,187,255;109;-0.07000634,-0.3085111,0.6832892;-0.07000634,-0.3085111,0.6832892
637326626435496013;28;0.001999997;0,187,255;110;-0.0693633,-0.3078977,0.6830474;-0.0693633,-0.3078977,0.6830474
637326626435500981;28;0.001999997;0,187,255;111;-0.06854475,-0.3067674,0.6827675;-0.06854475,-0.3067674,0.6827675
637326626435952347;28;0.001999997;0,187,255;112;-0.06755176,-0.3059867,0.6826061;-0.06755176,-0.3059867,0.6826061
637326626435957301;28;0.001999997;0,187,255;113;-0.06324635,-0.2990699,0.6801082;-0.06324635,-0.2990699,0.6801082
637326626436398734;28;0.001999997;0,187,255;114;-0.06218529,-0.2976676,0.6798015;-0.06218529,-0.2976676,0.6798015
637326626436398734;28;0.001999997;0,187,255;115;-0.06091861,-0.2965195,0.6794418;-0.06091861,-0.2965195,0.6794418
637326626436825303;28;0.001999997;0,187,255;116;-0.06027775,-0.2957946,0.6792836;-0.06027775,-0.2957946,0.6792836
637326626437613937;28;0.001999997;0,187,255;117;-0.06336234,-0.3002792,0.681379;-0.06336234,-0.3002792,0.681379
637326626437683381;28;0.001999997;0,187,255;118;-0.05924048,-0.2927449,0.6788686;-0.05924048,-0.2927449,0.6788686
637326626437683381;28;0.001999997;0,187,255;119;-0.06237619,-0.2983208,0.6810187;-0.06237619,-0.2983208,0.6810187
637326626437847060;28;0.001999997;0,187,255;120;-0.05874583,-0.2916805,0.6790257;-0.05874583,-0.2916805,0.6790257
637326626437847060;28;0.001999997;0,187,255;121;-0.05861388,-0.2912443,0.6790019;-0.05861388,-0.2912443,0.6790019
637326626438194267;28;0.001999997;0,187,255;122;-0.05841104,-0.2913321,0.6791016;-0.05841104,-0.2913321,0.6791016
637326626438194267;28;0.001999997;0,187,255;123;-0.05803509,-0.2915575,0.6786882;-0.05803509,-0.2915575,0.6786882
637326626438605963;28;0.001999997;0,187,255;124;-0.05805005,-0.2920734,0.6782275;-0.05805005,-0.2920734,0.6782275
637326626438610907;28;0.001999997;0,187,255;125;-0.06120018,-0.2973136,0.6797444;-0.06120018,-0.2973136,0.6797444
637326626439072180;28;0.001999997;0,187,255;126;-0.05815058,-0.2937272,0.6771655;-0.05815058,-0.2937272,0.6771655
637326626483940415;29;0.001999997;0,187,255;0;-0.03901048,-0.1948633,0.6908457;-0.03901048,-0.1948633,0.6908457
637326626484476106;29;0.001999997;0,187,255;1;-0.04214475,-0.199034,0.6928986;-0.04214475,-0.199034,0.6928986
637326626484476106;29;0.001999997;0,187,255;2;-0.04131212,-0.1975891,0.6928411;-0.04131212,-0.1975891,0.6928411
637326626484872895;29;0.001999997;0,187,255;3;-0.04133146,-0.1970081,0.6926745;-0.04133146,-0.1970081,0.6926745
637326626484872895;29;0.001999997;0,187,255;4;-0.04164873,-0.1970029,0.6924927;-0.04164873,-0.1970029,0.6924927
637326626485378825;29;0.001999997;0,187,255;5;-0.04217,-0.1980227,0.6923838;-0.04217,-0.1980227,0.6923838
637326626485383777;29;0.001999997;0,187,255;6;-0.04208791,-0.1982751,0.6923208;-0.04208791,-0.1982751,0.6923208
637326626485909534;29;0.001999997;0,187,255;7;-0.04228671,-0.1979306,0.6921628;-0.04228671,-0.1979306,0.6921628
637326626485909534;29;0.001999997;0,187,255;8;-0.04257043,-0.1981752,0.6920409;-0.04257043,-0.1981752,0.6920409
637326626486435295;29;0.001999997;0,187,255;9;-0.0427795,-0.1982718,0.692021;-0.0427795,-0.1982718,0.692021
637326626486435295;29;0.001999997;0,187,255;10;-0.04324305,-0.1981252,0.6916916;-0.04324305,-0.1981252,0.6916916
637326626486435295;29;0.001999997;0,187,255;11;-0.04069846,-0.1941884,0.6897721;-0.04069846,-0.1941884,0.6897721
637326626486941232;29;0.001999997;0,187,255;12;-0.04358766,-0.1986741,0.6905493;-0.04358766,-0.1986741,0.6905493
637326626486941232;29;0.001999997;0,187,255;13;-0.04369593,-0.1992615,0.6898627;-0.04369593,-0.1992615,0.6898627
637326626487447139;29;0.001999997;0,187,255;14;-0.04363961,-0.1997979,0.6888792;-0.04363961,-0.1997979,0.6888792
637326626487452102;29;0.001999997;0,187,255;15;-0.04361704,-0.1999628,0.6880646;-0.04361704,-0.1999628,0.6880646
637326626487903500;29;0.001999997;0,187,255;16;-0.04400656,-0.2002138,0.6869441;-0.04400656,-0.2002138,0.6869441
637326626487908426;29;0.001999997;0,187,255;17;-0.04481523,-0.2002622,0.686224;-0.04481523,-0.2002622,0.686224
637326626488399459;29;0.001999997;0,187,255;18;-0.04508375,-0.200799,0.6852571;-0.04508375,-0.200799,0.6852571
637326626488399459;29;0.001999997;0,187,255;19;-0.04647036,-0.2018075,0.6846151;-0.04647036,-0.2018075,0.6846151
637326626488399459;29;0.001999997;0,187,255;20;-0.04325204,-0.1957942,0.6813805;-0.04325204,-0.1957942,0.6813805
637326626488870662;29;0.001999997;0,187,255;21;-0.04355767,-0.1959159,0.6807585;-0.04355767,-0.1959159,0.6807585
637326626488870662;29;0.001999997;0,187,255;22;-0.04853371,-0.2027832,0.6824932;-0.04853371,-0.2027832,0.6824932
637326626489470825;29;0.001999997;0,187,255;23;-0.04887405,-0.2036733,0.6816889;-0.04887405,-0.2036733,0.6816889
637326626489470825;29;0.001999997;0,187,255;24;-0.04920257,-0.2037575,0.6810922;-0.04920257,-0.2037575,0.6810922
637326626490170182;29;0.001999997;0,187,255;25;-0.04555283,-0.1979088,0.6780196;-0.04555283,-0.1979088,0.6780196
637326626490175145;29;0.001999997;0,187,255;26;-0.05031953,-0.205287,0.6799839;-0.05031953,-0.205287,0.6799839
637326626490289234;29;0.001999997;0,187,255;27;-0.04630803,-0.1990719,0.6784912;-0.04630803,-0.1990719,0.6784912
637326626490289234;29;0.001999997;0,187,255;28;-0.04810156,-0.1994005,0.6770146;-0.04810156,-0.1994005,0.6770146
637326626490730663;29;0.001999997;0,187,255;29;-0.05291527,-0.2068031,0.6792211;-0.05291527,-0.2068031,0.6792211
637326626490730663;29;0.001999997;0,187,255;30;-0.05122178,-0.2039127,0.6790111;-0.05122178,-0.2039127,0.6790111
637326626491157230;29;0.001999997;0,187,255;31;-0.05083057,-0.2012062,0.6767091;-0.05083057,-0.2012062,0.6767091
637326626491157230;29;0.001999997;0,187,255;32;-0.05079802,-0.2014446,0.6775472;-0.05079802,-0.2014446,0.6775472
637326626491573870;29;0.001999997;0,187,255;33;-0.05254059,-0.201106,0.6764777;-0.05254059,-0.201106,0.6764777
637326626491573870;29;0.001999997;0,187,255;34;-0.05752435,-0.2080924,0.6787075;-0.05752435,-0.2080924,0.6787075
637326626492005392;29;0.001999997;0,187,255;35;-0.0570058,-0.2055541,0.6784934;-0.0570058,-0.2055541,0.6784934
637326626492005392;29;0.001999997;0,187,255;36;-0.05806021,-0.2052634,0.6786234;-0.05806021,-0.2052634,0.6786234
637326626492456749;29;0.001999997;0,187,255;37;-0.0559869,-0.2013772,0.6771893;-0.0559869,-0.2013772,0.6771893
637326626492456749;29;0.001999997;0,187,255;38;-0.05998546,-0.206392,0.6788005;-0.05998546,-0.206392,0.6788005
637326626492863471;29;0.001999997;0,187,255;39;-0.05730192,-0.2007291,0.6770119;-0.05730192,-0.2007291,0.6770119
637326626492863471;29;0.001999997;0,187,255;40;-0.06150622,-0.2062923,0.6795313;-0.06150622,-0.2062923,0.6795313
637326626493364426;29;0.001999997;0,187,255;41;-0.06215083,-0.2056484,0.6799336;-0.06215083,-0.2056484,0.6799336
637326626493369403;29;0.001999997;0,187,255;42;-0.05917954,-0.2000097,0.6782022;-0.05917954,-0.2000097,0.6782022
637326626493731472;29;0.001999997;0,187,255;43;-0.0637355,-0.205944,0.6805177;-0.0637355,-0.205944,0.6805177
637326626493736430;29;0.001999997;0,187,255;44;-0.06432675,-0.2055838,0.6810881;-0.06432675,-0.2055838,0.6810881
637326626494192747;29;0.001999997;0,187,255;45;-0.06521808,-0.204982,0.6816854;-0.06521808,-0.204982,0.6816854
637326626494192747;29;0.001999997;0,187,255;46;-0.06633425,-0.2043932,0.6822304;-0.06633425,-0.2043932,0.6822304
637326626494609394;29;0.001999997;0,187,255;47;-0.06748591,-0.2039307,0.6828569;-0.06748591,-0.2039307,0.6828569
637326626495035960;29;0.001999997;0,187,255;48;-0.06807178,-0.2037369,0.6832348;-0.06807178,-0.2037369,0.6832348
637326626495035960;29;0.001999997;0,187,255;49;-0.06913256,-0.2031565,0.6836534;-0.06913256,-0.2031565,0.6836534
637326626495497240;29;0.001999997;0,187,255;50;-0.06967835,-0.2023045,0.6839031;-0.06967835,-0.2023045,0.6839031
637326626495497240;29;0.001999997;0,187,255;51;-0.07011823,-0.2023601,0.6838375;-0.07011823,-0.2023601,0.6838375
637326626495933729;29;0.001999997;0,187,255;52;-0.07044906,-0.2015949,0.6842015;-0.07044906,-0.2015949,0.6842015
637326626495933729;29;0.001999997;0,187,255;53;-0.06756955,-0.1941429,0.6820571;-0.06756955,-0.1941429,0.6820571
637326626496454525;29;0.001999997;0,187,255;54;-0.07173748,-0.2003841,0.6842448;-0.07173748,-0.2003841,0.6842448
637326626496454525;29;0.001999997;0,187,255;55;-0.0718772,-0.1998253,0.684289;-0.0718772,-0.1998253,0.684289
637326626496791792;29;0.001999997;0,187,255;56;-0.07248637,-0.199442,0.6842578;-0.07248637,-0.199442,0.6842578
637326626496791792;29;0.001999997;0,187,255;57;-0.07337573,-0.1989213,0.6842157;-0.07337573,-0.1989213,0.6842157
637326626497287790;29;0.001999997;0,187,255;58;-0.07363704,-0.1989719,0.6840687;-0.07363704,-0.1989719,0.6840687
637326626497287790;29;0.001999997;0,187,255;59;-0.07395418,-0.1977578,0.6840825;-0.07395418,-0.1977578,0.6840825
637326626497719315;29;0.001999997;0,187,255;60;-0.07414917,-0.1971931,0.6841424;-0.07414917,-0.1971931,0.6841424
637326626497719315;29;0.001999997;0,187,255;61;-0.07476091,-0.1972334,0.6837022;-0.07476091,-0.1972334,0.6837022
637326626498408754;29;0.001999997;0,187,255;62;-0.07450684,-0.1972935,0.6836092;-0.07450684,-0.1972935,0.6836092
637326626498408754;29;0.001999997;0,187,255;63;-0.07085559,-0.1910852,0.6814747;-0.07085559,-0.1910852,0.6814747
637326626498681576;29;0.001999997;0,187,255;64;-0.07420732,-0.1979379,0.6831565;-0.07420732,-0.1979379,0.6831565
637326626498681576;29;0.001999997;0,187,255;65;-0.07342844,-0.1980081,0.6826258;-0.07342844,-0.1980081,0.6826258
637326626498681576;29;0.001999997;0,187,255;66;-0.073083,-0.198391,0.6821655;-0.073083,-0.198391,0.6821655
637326626499167639;29;0.001999997;0,187,255;67;-0.06878623,-0.1927603,0.6791586;-0.06878623,-0.1927603,0.6791586
637326626499167639;29;0.001999997;0,187,255;68;-0.07152166,-0.2003348,0.680156;-0.07152166,-0.2003348,0.680156
637326626499594200;29;0.001999997;0,187,255;69;-0.0707489,-0.2010537,0.6789713;-0.0707489,-0.2010537,0.6789713
637326626499594200;29;0.001999997;0,187,255;70;-0.06977042,-0.2019169,0.676838;-0.06977042,-0.2019169,0.676838
637326626527310737;30;0.001999997;0,187,255;0;-0.05406724,-0.2150278,0.6852107;-0.05406724,-0.2150278,0.6852107
637326626527697600;30;0.001999997;0,187,255;1;-0.05376576,-0.2150872,0.6852886;-0.05376576,-0.2150872,0.6852886
637326626528109285;30;0.001999997;0,187,255;2;-0.05384836,-0.2148713,0.6854818;-0.05384836,-0.2148713,0.6854818
637326626528109285;30;0.001999997;0,187,255;3;-0.05402347,-0.2149916,0.685612;-0.05402347,-0.2149916,0.685612
637326626528535847;30;0.001999997;0,187,255;4;-0.05392757,-0.2151569,0.6858255;-0.05392757,-0.2151569,0.6858255
637326626528535847;30;0.001999997;0,187,255;5;-0.05455224,-0.2153364,0.6865834;-0.05455224,-0.2153364,0.6865834
637326626528937605;30;0.001999997;0,187,255;6;-0.05498435,-0.2155042,0.6866974;-0.05498435,-0.2155042,0.6866974
637326626528947540;30;0.001999997;0,187,255;7;-0.0550531,-0.2156268,0.6870962;-0.0550531,-0.2156268,0.6870962
637326626529403866;30;0.001999997;0,187,255;8;-0.05524057,-0.2156646,0.6875663;-0.05524057,-0.2156646,0.6875663
637326626529403866;30;0.001999997;0,187,255;9;-0.05475802,-0.2156637,0.6870703;-0.05475802,-0.2156637,0.6870703
637326626529800645;30;0.001999997;0,187,255;10;-0.05468886,-0.2159544,0.6869411;-0.05468886,-0.2159544,0.6869411
637326626529800645;30;0.001999997;0,187,255;11;-0.05453369,-0.2164013,0.6869048;-0.05453369,-0.2164013,0.6869048
637326626530534725;30;0.001999997;0,187,255;12;-0.05504549,-0.2165516,0.6874079;-0.05504549,-0.2165516,0.6874079
637326626530534725;30;0.001999997;0,187,255;13;-0.05563316,-0.2175784,0.6877823;-0.05563316,-0.2175784,0.6877823
637326626530678569;30;0.001999997;0,187,255;14;-0.05600217,-0.2174432,0.6880084;-0.05600217,-0.2174432,0.6880084
637326626530678569;30;0.001999997;0,187,255;15;-0.05552731,-0.2174166,0.6876473;-0.05552731,-0.2174166,0.6876473
637326626531085291;30;0.001999997;0,187,255;16;-0.05577504,-0.2177987,0.688047;-0.05577504,-0.2177987,0.688047
637326626531090253;30;0.001999997;0,187,255;17;-0.05542179,-0.2178528,0.6880951;-0.05542179,-0.2178528,0.6880951
637326626531521769;30;0.001999997;0,187,255;18;-0.0555574,-0.2187049,0.6886322;-0.0555574,-0.2187049,0.6886322
637326626531521769;30;0.001999997;0,187,255;19;-0.05553838,-0.219586,0.6887866;-0.05553838,-0.219586,0.6887866
637326626531953297;30;0.001999997;0,187,255;20;-0.05585177,-0.2203003,0.6890126;-0.05585177,-0.2203003,0.6890126
637326626532399696;30;0.001999997;0,187,255;21;-0.05549658,-0.2206868,0.6887228;-0.05549658,-0.2206868,0.6887228
637326626532399696;30;0.001999997;0,187,255;22;-0.05572866,-0.2213874,0.6889859;-0.05572866,-0.2213874,0.6889859
637326626532399696;30;0.001999997;0,187,255;23;-0.05533485,-0.2214818,0.6887039;-0.05533485,-0.2214818,0.6887039
637326626532816339;30;0.001999997;0,187,255;24;-0.05500656,-0.2214082,0.6883902;-0.05500656,-0.2214082,0.6883902
637326626533218097;30;0.001999997;0,187,255;25;-0.05527104,-0.2223366,0.6889138;-0.05527104,-0.2223366,0.6889138
637326626533218097;30;0.001999997;0,187,255;26;-0.05516617,-0.2225216,0.688958;-0.05516617,-0.2225216,0.688958
637326626534229952;30;0.001999997;0,187,255;27;-0.0548882,-0.222883,0.6887575;-0.0548882,-0.222883,0.6887575
637326626534229952;30;0.001999997;0,187,255;28;-0.05513107,-0.2236651,0.689266;-0.05513107,-0.2236651,0.689266
637326626534229952;30;0.001999997;0,187,255;29;-0.05474803,-0.2240645,0.6892089;-0.05474803,-0.2240645,0.6892089
637326626534234902;30;0.001999997;0,187,255;30;-0.05548805,-0.2249663,0.6901498;-0.05548805,-0.2249663,0.6901498
637326626534562255;30;0.001999997;0,187,255;31;-0.05540905,-0.2252935,0.6903412;-0.05540905,-0.2252935,0.6903412
637326626534562255;30;0.001999997;0,187,255;32;-0.05625736,-0.2263894,0.6914524;-0.05625736,-0.2263894,0.6914524
637326626535028499;30;0.001999997;0,187,255;33;-0.05606933,-0.2265121,0.6912588;-0.05606933,-0.2265121,0.6912588
637326626535028499;30;0.001999997;0,187,255;34;-0.05643131,-0.2268929,0.6917408;-0.05643131,-0.2268929,0.6917408
637326626535450111;30;0.001999997;0,187,255;35;-0.05670034,-0.2264051,0.6915716;-0.05670034,-0.2264051,0.6915716
637326626535450111;30;0.001999997;0,187,255;36;-0.05692299,-0.2263255,0.691834;-0.05692299,-0.2263255,0.691834
637326626535856827;30;0.001999997;0,187,255;37;-0.05678597,-0.2256465,0.6914322;-0.05678597,-0.2256465,0.6914322
637326626535861777;30;0.001999997;0,187,255;38;-0.05635621,-0.2254718,0.6907926;-0.05635621,-0.2254718,0.6907926
637326626536318102;30;0.001999997;0,187,255;39;-0.05671737,-0.2251829,0.6909012;-0.05671737,-0.2251829,0.6909012
637326626536318102;30;0.001999997;0,187,255;40;-0.05693144,-0.2241434,0.6906379;-0.05693144,-0.2241434,0.6906379
637326626536754576;30;0.001999997;0,187,255;41;-0.05679477,-0.2228686,0.6899326;-0.05679477,-0.2228686,0.6899326
637326626536754576;30;0.001999997;0,187,255;42;-0.05725577,-0.2221733,0.6899162;-0.05725577,-0.2221733,0.6899162
637326626537176174;30;0.001999997;0,187,255;43;-0.0569104,-0.2208623,0.6892439;-0.0569104,-0.2208623,0.6892439
637326626537181138;30;0.001999997;0,187,255;44;-0.05719787,-0.2204531,0.6893698;-0.05719787,-0.2204531,0.6893698
637326626537597777;30;0.001999997;0,187,255;45;-0.05708356,-0.219199,0.6889516;-0.05708356,-0.219199,0.6889516
637326626537597777;30;0.001999997;0,187,255;46;-0.05708112,-0.2180194,0.6888107;-0.05708112,-0.2180194,0.6888107
637326626537994592;30;0.001999997;0,187,255;47;-0.0569278,-0.2165058,0.6882359;-0.0569278,-0.2165058,0.6882359
637326626537994592;30;0.001999997;0,187,255;48;-0.05666693,-0.2161758,0.6880478;-0.05666693,-0.2161758,0.6880478
637326626538426107;30;0.001999997;0,187,255;49;-0.05626804,-0.2158591,0.6878818;-0.05626804,-0.2158591,0.6878818
637326626538426107;30;0.001999997;0,187,255;50;-0.05579901,-0.2158313,0.6877259;-0.05579901,-0.2158313,0.6877259
637326626538862583;30;0.001999997;0,187,255;51;-0.05605473,-0.2156326,0.687767;-0.05605473,-0.2156326,0.687767
637326626538862583;30;0.001999997;0,187,255;52;-0.05595431,-0.2159845,0.6876562;-0.05595431,-0.2159845,0.6876562
637326626539289138;30;0.001999997;0,187,255;53;-0.05599216,-0.2162582,0.6877421;-0.05599216,-0.2162582,0.6877421
637326626539289138;30;0.001999997;0,187,255;54;-0.05614943,-0.2179034,0.6881903;-0.05614943,-0.2179034,0.6881903
637326626539715704;30;0.001999997;0,187,255;55;-0.05571271,-0.2187986,0.6881536;-0.05571271,-0.2187986,0.6881536
637326626540167072;30;0.001999997;0,187,255;56;-0.05610959,-0.2197378,0.6886038;-0.05610959,-0.2197378,0.6886038
637326626540167072;30;0.001999997;0,187,255;57;-0.05648067,-0.2210532,0.6892065;-0.05648067,-0.2210532,0.6892065
637326626540167072;30;0.001999997;0,187,255;58;-0.0553888,-0.2221885,0.6882057;-0.0553888,-0.2221885,0.6882057
637326626540583714;30;0.001999997;0,187,255;59;-0.05587959,-0.2226382,0.6890223;-0.05587959,-0.2226382,0.6890223
637326626541020192;30;0.001999997;0,187,255;60;-0.05642066,-0.2243538,0.6898996;-0.05642066,-0.2243538,0.6898996
637326626541020192;30;0.001999997;0,187,255;61;-0.05658346,-0.2243693,0.6899409;-0.05658346,-0.2243693,0.6899409
637326626541669962;30;0.001999997;0,187,255;62;-0.05626748,-0.2237059,0.6890411;-0.05626748,-0.2237059,0.6890411
637326626541669962;30;0.001999997;0,187,255;63;-0.05608173,-0.2239242,0.6888182;-0.05608173,-0.2239242,0.6888182
637326626541937792;30;0.001999997;0,187,255;64;-0.05613832,-0.2236458,0.6886383;-0.05613832,-0.2236458,0.6886383
637326626541947708;30;0.001999997;0,187,255;65;-0.05631761,-0.2230746,0.6882701;-0.05631761,-0.2230746,0.6882701
637326626542518108;30;0.001999997;0,187,255;66;-0.05691413,-0.2227492,0.6886423;-0.05691413,-0.2227492,0.6886423
637326626542518108;30;0.001999997;0,187,255;67;-0.05663511,-0.220915,0.6878053;-0.05663511,-0.220915,0.6878053
637326626542815707;30;0.001999997;0,187,255;68;-0.0563084,-0.2191824,0.6872078;-0.0563084,-0.2191824,0.6872078
637326626542815707;30;0.001999997;0,187,255;69;-0.05642561,-0.218423,0.6869966;-0.05642561,-0.218423,0.6869966
637326626543217464;30;0.001999997;0,187,255;70;-0.05656892,-0.2177343,0.6869088;-0.05656892,-0.2177343,0.6869088
637326626543217464;30;0.001999997;0,187,255;71;-0.05674656,-0.2169212,0.6870528;-0.05674656,-0.2169212,0.6870528
637326626543619235;30;0.001999997;0,187,255;72;-0.0565444,-0.2159811,0.6864898;-0.0565444,-0.2159811,0.6864898
637326626543619235;30;0.001999997;0,187,255;73;-0.05650587,-0.215905,0.686721;-0.05650587,-0.215905,0.686721
637326626544050749;30;0.001999997;0,187,255;74;-0.05637806,-0.2166058,0.6873345;-0.05637806,-0.2166058,0.6873345
637326626544055713;30;0.001999997;0,187,255;75;-0.05604769,-0.2171018,0.6876442;-0.05604769,-0.2171018,0.6876442
637326626544482274;30;0.001999997;0,187,255;76;-0.05602181,-0.219138,0.6888015;-0.05602181,-0.219138,0.6888015
637326626544482274;30;0.001999997;0,187,255;77;-0.05609178,-0.2213845,0.6896212;-0.05609178,-0.2213845,0.6896212
637326626544898914;30;0.001999997;0,187,255;78;-0.05528187,-0.2228214,0.6894304;-0.05528187,-0.2228214,0.6894304
637326626544898914;30;0.001999997;0,187,255;79;-0.0555758,-0.2252444,0.6900264;-0.0555758,-0.2252444,0.6900264
637326626545444530;30;0.001999997;0,187,255;80;-0.05491129,-0.2255063,0.6881618;-0.05491129,-0.2255063,0.6881618
637326626545449476;30;0.001999997;0,187,255;81;-0.05592291,-0.2263582,0.6873481;-0.05592291,-0.2263582,0.6873481
637326626545761951;30;0.001999997;0,187,255;82;-0.05610584,-0.2267286,0.6846478;-0.05610584,-0.2267286,0.6846478
637326626545761951;30;0.001999997;0,187,255;83;-0.05689801,-0.2262984,0.681355;-0.05689801,-0.2262984,0.681355
637326626622989291
637326631114246708;31;0.001999997;0,187,255;0;0.04969344,0.2744517,0.576912;0.04969344,0.2744517,0.576912
637326631114653421;31;0.001999997;0,187,255;1;0.04984464,0.2745792,0.5770022;0.04984464,0.2745792,0.5770022
637326631115060145;31;0.001999997;0,187,255;2;0.04975213,0.2746735,0.5769678;0.04975213,0.2746735,0.5769678
637326631115060145;31;0.001999997;0,187,255;3;0.04976691,0.2746641,0.5769392;0.04976691,0.2746641,0.5769392
637326631115456943;31;0.001999997;0,187,255;4;0.04977557,0.2744612,0.5769483;0.04977557,0.2744612,0.5769483
637326631115456943;31;0.001999997;0,187,255;5;0.04995105,0.2743047,0.5770639;0.04995105,0.2743047,0.5770639
637326631115863663;31;0.001999997;0,187,255;6;0.05030301,0.2804358,0.5742984;0.05030301,0.2804358,0.5742984
637326631115868633;31;0.001999997;0,187,255;7;0.05010851,0.2802844,0.574353;0.05010851,0.2802844,0.574353
637326631116280315;31;0.001999997;0,187,255;8;0.04983482,0.2796788,0.5748786;0.04983482,0.2796788,0.5748786
637326631116280315;31;0.001999997;0,187,255;9;0.04970574,0.2794513,0.5749713;0.04970574,0.2794513,0.5749713
637326631116691988;31;0.001999997;0,187,255;10;0.0495795,0.2727351,0.577955;0.0495795,0.2727351,0.577955
637326631116691988;31;0.001999997;0,187,255;11;0.04938054,0.2720956,0.5782802;0.04938054,0.2720956,0.5782802
637326631117108627;31;0.001999997;0,187,255;12;0.04913406,0.2720359,0.5781909;0.04913406,0.2720359,0.5781909
637326631117520310;31;0.001999997;0,187,255;13;0.04873282,0.2714054,0.5783348;0.04873282,0.2714054,0.5783348
637326631117520310;31;0.001999997;0,187,255;14;0.04827708,0.2703827,0.578473;0.04827708,0.2703827,0.578473
637326631117936949;31;0.001999997;0,187,255;15;0.04801518,0.2703016,0.5783461;0.04801518,0.2703016,0.5783461
637326631117946869;31;0.001999997;0,187,255;16;0.0477156,0.2698684,0.57831;0.0477156,0.2698684,0.57831
637326631118348628;31;0.001999997;0,187,255;17;0.04729781,0.2687725,0.578642;0.04729781,0.2687725,0.578642
637326631118348628;31;0.001999997;0,187,255;18;0.04692648,0.2679451,0.5788146;0.04692648,0.2679451,0.5788146
637326631118745433;31;0.001999997;0,187,255;19;0.04599164,0.2667224,0.5792105;0.04599164,0.2667224,0.5792105
637326631118750398;31;0.001999997;0,187,255;20;0.0459064,0.2667278,0.5792654;0.0459064,0.2667278,0.5792654
637326631119137270;31;0.001999997;0,187,255;21;0.04523467,0.2656798,0.5794434;0.04523467,0.2656798,0.5794434
637326631119142228;31;0.001999997;0,187,255;22;0.04501937,0.2651111,0.5793249;0.04501937,0.2651111,0.5793249
637326631119568788;31;0.001999997;0,187,255;23;0.04421979,0.2637963,0.579285;0.04421979,0.2637963,0.579285
637326631119970552;31;0.001999997;0,187,255;24;0.04374056,0.2629721,0.5791379;0.04374056,0.2629721,0.5791379
637326631119970552;31;0.001999997;0,187,255;25;0.04296625,0.2615472,0.5790534;0.04296625,0.2615472,0.5790534
637326631120367358;31;0.001999997;0,187,255;26;0.04244743,0.2614261,0.5783027;0.04244743,0.2614261,0.5783027
637326631120372310;31;0.001999997;0,187,255;27;0.04190702,0.2605254,0.5781105;0.04190702,0.2605254,0.5781105
637326631120779041;31;0.001999997;0,187,255;28;0.04104304,0.2598462,0.5775893;0.04104304,0.2598462,0.5775893
